timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
530378220.20,24.73,0,24.05,0,0,0,776.96,352.59,769.53,352.59,
530378210.17,10.57,0,9.41,0.01,0,0,249.49,171.62,253.2,171.62,
530378200.11,56.64,0,56.34,0.01,0,0,1982.07,1091.3,1979.77,1091.3,
530378190.04,13.35,0,13.31,0.07,0,0,719.47,344.43,671.57,344.43,
530378179.98,16.98,0,16.39,0.02,0,0,1880.97,358.84,1864.06,358.84,
530378169.91,68.52,0,69.53,0.02,0,0,2333.22,1467.19,2330.53,1467.19,
530378159.84,44.18,0.03,43.59,0.2,0,0,2440.97,988.33,2490.05,988.33,
530378149.78,14.28,0,15.49,0,0,0,1392.16,726.04,1456.32,726.04,
530378139.70,17.55,0,15.81,0.02,0,0,2328.89,793.36,2332.46,793.38,
530378129.68,23.54,0.01,25.21,0.09,0,0,2328.56,791.7,2324.57,791.7,
530378119.65,60.09,1.35,56.64,23.04,0,0,2108.63,758.62,2092,758.62,
530378109.57,172.14,8.36,172.06,133.57,0,0,2088.6,1014.99,2088.34,1014.99,
530378099.55,14.97,0,13.9,0.02,0,0,2583.31,395.06,2598.53,395.06,
530378089.52,32.21,0.02,32.23,1.49,0,0,1695.69,1350.11,1728.91,550.11,
530378079.41,24.96,0,24.48,0,0,0,1140.3,883.89,1204.16,483.89,
530378069.31,13.4,0,12.8,0.04,0,0,521.54,324.93,516.42,224.93,
530378059.20,13.36,0,14.11,0.01,0,0,419.77,180.42,418.03,130.42,
530378049.09,20.26,0,19.28,0,0,0,724.26,276.76,720.32,276.76,
530378038.98,11.65,0,11.92,0.01,0,0,301.48,175.24,301.4,175.24,
530378028.92,26.52,0,26.59,0,0,0,1317.65,375,1322.84,375,
530378018.85,43.51,0,43.05,0.04,0,0,1214.26,1035.35,1232.35,1035.35,
530378008.78,27.13,1.94,25.77,10.55,0,0,612.81,348.51,642.77,348.51,
530377998.67,44.15,0.07,43.49,0.03,0,0,2992.34,723.5,2998.52,723.5,
530377988.60,69.2,0,67.46,0,0,0,2224.09,1588.09,2221.81,1588.09,
530377978.53,16,0,15.67,0,0,0,2098.82,550.1,2196.22,550.1,
530377968.42,16.79,0,14.41,0,0,0,1906.57,767,1896.82,767,
530377958.29,16.34,0,16.55,0,0,0,2305.64,795,2324.68,795,
530377948.17,18.14,0,17.66,0.01,0,0,2328.53,797.5,2325.44,797.5,
530377937.98,205.24,10.16,198.27,163.39,0,0,1432.77,986.27,1427.2,986.27,
530377927.90,25.73,0,26.3,0.04,0,0,2824.64,669.22,2821.64,669.22,
530377917.83,25.26,0.1,24.06,1.67,0,0,1562.97,1024.44,1576.34,370.02,
530377907.72,19.42,0.01,19.01,0.09,0,0,1445.96,599.57,1474.49,502.87,
530377897.69,23.27,0,22.45,0.09,0,0,937.41,846.17,930.93,446.17,
530377887.67,18.53,0.02,20.51,1.54,0,0,443.2,306.71,438.28,156.71,
530377877.65,10.5,0,9.66,0.01,0,0,401.88,129.49,398.88,129.49,
530377867.62,34.02,0.03,33.44,1.4,0,0,725.2,350.88,724.05,350.88,
530377857.55,11.04,0,10.94,0.01,0,0,442.98,191.77,439.92,191.77,
530377847.49,55.8,0,56.79,0.01,0,0,1890.68,1130.2,1892.45,1130.2,
530377837.38,17.22,0.01,15.56,0.06,0,0,622.99,309.2,586.58,309.2,
530377827.27,22.13,0,22.28,0,0,0,2263.23,424.76,2262.24,424.76,
530377817.15,77.01,0,75.32,0,0,0,2157.47,1643.5,2153.45,1643.5,
530377807.08,25.21,0,25.45,0,0,0,2490.57,772.12,2440.95,772.12,
530377796.96,17.54,0,16.21,0,0,0,1526.49,812,1448.73,812,
530377786.85,18.52,0,17.66,0.01,0,0,2319.71,797.5,2329.92,797.5,
530377776.78,16.72,0,17.3,0,0,0,2317.48,797.6,2334.13,797.6,
530377766.59,188.78,10.19,183.73,164.23,0,0,1689.05,605.65,1681.44,605.65,
530377756.48,43.89,0,43.52,0.02,0,0,2557.6,1045.9,2558.9,1045.9,
530377746.37,16.85,0,16.11,0.07,0,0,2257.92,401.89,2230.35,401.9,
530377736.25,23.67,0,22.95,0.05,0,0,1786.33,1349.04,1844.61,549.04,
530377726.19,30.18,0.04,28.63,0.62,0,0,1035.55,876.32,1016.83,476.32,
530377716.08,11.33,0,11.22,0,0,0,490.62,331.52,486.69,181.52,
530377705.97,11.33,0.01,11.4,0.14,0,0,332.05,109.38,330.18,109.38,
530377695.90,26.26,0.06,25.35,0.98,0,0,746.83,323.05,746.95,323.05,
530377685.88,19.53,0.04,19.51,1.89,0,0,298.25,155.08,300.35,155.08,
530377675.81,37.57,0,37.49,0.01,0,0,1558.52,725.95,1559.93,725.95,
530377665.74,29.9,0,30.02,0,0,0,1029.57,702.88,1005.15,702.88,
530377655.63,13.66,0.01,11.95,0.14,0,0,1176.62,340.21,1166.55,340.21,
530377645.51,50.45,0,50.69,0,0,0,2665.5,1071.81,2665.54,1071.81,
530377635.39,57.98,0.01,58.83,0.22,0,0,2468.73,1337.35,2468.38,1337.35,
530377625.36,42.22,0.24,42.63,14.26,0,0,1739.21,597.92,1655.66,597.92,
530377615.29,23.24,0.02,24.01,2.76,0,0,2150.92,708.54,2154.35,708.54,
530377605.17,18.86,0,17.27,0.05,0,0,2337.25,795.73,2339.98,795.73,
530377595.04,23.76,0.01,22.83,0.14,0,0,2340.97,791.82,2329.22,791.82,
530377584.98,217.12,10.15,213.57,163.03,0,0,1479.79,1164.55,1479.15,1164.55,
530377574.90,12.22,0,11.37,0.02,0,0,3024.18,413.18,3019.72,413.18,
530377564.83,25.11,0,24.55,0.05,0,0,1374.68,1272.31,1348.3,472.31,
530377554.76,25.69,0.05,23.18,1.09,0,0,1404.65,643.68,1360.86,378.93,
530377544.70,20.79,0.01,19.98,0.23,0,0,779.57,565.87,779.88,418.97,
530377534.66,63.18,0.32,63.6,7.72,0,0,531.26,280.1,525.61,182.71,
530377524.60,13.84,0.01,12.05,0.17,0,0,459.26,137.5,455.66,137.5,
530377514.53,23.3,0.01,24.13,0.16,0,0,538.73,308.69,538.18,308.69,
530377504.50,16.62,0,15.09,0.04,0,0,806.57,253.81,802.71,253.81,
530377494.48,52.18,0,53.57,0.01,0,0,1665.25,1138.07,1669.3,1138.08,
530377484.46,20.54,0.02,20.98,1.47,0,0,451.02,301.56,500.44,301.56,
530377474.39,31.12,0,30.19,0,0,0,2687.51,464.94,2687.31,464.94,
530377464.32,75.23,0,75.52,0.01,0,0,2025.71,1758.2,2025.09,1758.2,
530377454.25,24.11,0.03,23.85,0.13,0,0,2450.15,623.89,2374.02,623.89,
530377444.18,17.19,0,15.68,0.02,0,0,1620.07,795.86,1594.4,795.86,
530377434.11,18.47,0,17.8,0.01,0,0,2329.34,797.34,2318.24,797.34,
530377424.00,17.18,0,16.63,0.01,0,0,2338.28,797.5,2326.25,797.5,
530377413.91,191.02,10.09,184.16,162.16,0,0,1628.62,707.09,1624.27,707.09,
530377403.84,42.01,0,40.91,0.03,0,0,2607.55,950.68,2607.89,950.68,
530377393.77,18.43,0,17.29,0.01,0,0,2075.27,408.79,2048.75,408.79,
530377383.70,22.35,0,22.03,0.09,0,0,1676.51,1319.31,1731.91,519.31,
530377373.68,31.67,0.03,32.02,1.57,0,0,1024.77,875.37,1008.9,475.37,
530377363.62,13.32,0,12.52,0.03,0,0,460.27,326.73,458.77,176.73,
530377353.55,9.57,0,8.9,0.01,0,0,328.47,109.38,327.34,109.38,
530377343.49,22.81,0,23.38,0.03,0,0,766.49,344.63,759.81,344.63,
530377333.42,12.1,0,11.61,0.07,0,0,282.25,149.41,279.05,149.41,
530377323.40,50.66,0.01,49.05,0.14,0,0,1742.69,891.5,1732.6,891.5,
530377313.33,21.87,0,20.57,0,0,0,858.52,534.57,894.12,534.57,
530377303.26,12.98,0,13.67,0.04,0,0,1442.38,338.79,1446.97,338.79,
530377293.24,59.43,0,59.4,0.03,0,0,2544.24,1220.02,2542.89,1220.02,
530377283.21,62.25,0.01,63.67,1.69,0,0,2460.94,1230.54,2464.64,1230.56,
530377273.19,16.54,0,15.6,0.01,0,0,1628.36,638.77,1559.98,638.77,
530377263.11,15.94,0,15.66,0,0,0,2201.13,708.58,2187.33,708.58,
530377253.04,16.7,0,16.45,0.01,0,0,2337.32,796.36,2343.41,796.36,
530377242.97,20.58,0,19.33,0.01,0,0,2334.16,795.18,2344.92,795.18,
530377232.86,215.87,10.26,209.31,164.93,0,0,1620.85,1148.86,1623.9,1148.86,
530377222.79,12.7,0,11.49,0,0,0,2911.78,395.36,2908.08,395.36,
530377212.72,25.11,0,24.71,0.01,0,0,1492.99,1311.12,1481.14,511.12,
530377202.65,17.7,0.01,18.97,0.03,0,0,1236.55,780.88,1293.32,380.88,
530377192.58,22.11,0.01,20.65,0.07,0,0,749.87,500.12,748.89,400.12,
530377182.52,13.9,0,14.3,0.12,0,0,442.88,184.52,440.06,134.52,
530377172.45,15.72,0.02,14.94,0.3,0,0,561.4,156.2,558.16,156.2,
530377162.38,18.79,0,17.87,0.04,0,0,450.82,291.65,449.32,291.65,
530377152.32,18.94,0,18.77,0.01,0,0,978.34,294.29,989.48,294.29,
530377142.29,64.1,0.1,67.84,1.93,0,0,1514.86,1111.23,1515.18,1111.23,
530377132.27,11.51,0,9.5,0.04,0,0,475.93,327.73,423.37,327.73,
530377122.24,43.22,0.03,42.14,1.59,0,0,2934.45,487.43,2929.63,487.43,
530377112.17,79.42,0.04,79.32,0.42,0,0,2012.58,1757.81,2012.13,1757.81,
530377102.14,17.61,0,16.75,0,0,0,2307.27,601.78,2374.08,601.78,
530377092.07,15.43,0,15.01,0.05,0,0,1680.17,785.23,1712.28,785.23,
530377081.99,26.32,0.01,28.2,1.32,0,0,2331.44,797.23,2317.81,797.23,
530377071.96,18.86,0,18.23,0,0,0,2317.03,797.5,2325.05,797.5,
530377061.92,192.49,10.11,187.63,162.48,0,0,1592.68,739.13,1604.23,739.13,
530377051.84,44.51,0.03,42.41,0.63,0,0,2621.73,919.27,2629.21,919.27,
530377041.77,18.77,0,18.62,0,0,0,2019.85,418.14,1999.83,418.14,
530377031.69,20.89,0,21.72,0.02,0,0,1564.07,1296.72,1628.09,496.72,
530377021.62,25.26,0,24.69,0.04,0,0,1000.49,869.82,1003.77,469.82,
530377011.56,14.27,0.01,14.06,0.05,0,0,463.5,321.95,462.83,171.95,
530377001.49,11.49,0.03,9.92,0.04,0,0,338.89,110.16,337.52,110.16,
530376991.38,24.29,0,23.47,0.01,0,0,765.69,349.9,766.36,349.9,
530376981.28,12.79,0.01,11.71,0.07,0,0,260.11,157.42,262.47,157.42,
530376971.16,54.39,0,53.63,0,0,0,1893.89,1034.55,1887.66,1034.55,
530376961.05,14.92,0,14.85,0.05,0,0,764.09,384.47,730.24,384.47,
530376950.98,12.82,0,12.73,0,0,0,1699.86,335.24,1692.44,335.24,
530376940.91,65.75,0,64.91,0,0,0,2412.36,1381.14,2408.42,1381.14,
530376930.84,45.15,0,44.69,0.02,0,0,2464.16,1091.06,2485.67,1091.06,
530376920.78,16.67,0.1,15.58,1.62,0,0,1421.55,690.89,1481.13,690.89,
530376910.66,16.95,0,15.99,0,0,0,2305.17,773.85,2317.93,773.85,
530376900.52,23.31,0.03,22.14,0.14,0,0,2349.06,795,2333.38,795,
530376890.44,33.57,0.03,32.9,1.32,0,0,2191.48,804.91,2189.87,804.91,
530376880.31,205.81,10.24,204.83,165.75,0,0,1976.99,1002.48,1982.23,1002.48,
530376870.24,21.22,0.11,21.14,3.25,0,0,2652.56,394.41,2643.93,394.41,
530376860.17,26.96,0.03,26.79,0.46,0,0,1695.3,1346.45,1674.87,546.45,
530376850.02,25.78,0.01,25.27,0.04,0,0,1227.34,881.47,1179.27,481.47,
530376839.96,13.33,0.01,12.91,0.12,0,0,533.99,334.3,528.9,234.3,
530376829.85,14.5,0,14.46,0.02,0,0,432.69,181.58,431.25,131.58,
530376819.74,20.32,0.03,19.78,0.56,0,0,716.23,269.09,713.69,269.12,
530376809.60,37.19,0.67,40.3,11.19,0,0,300.88,178.78,300.44,178.78,
530376799.58,25.3,0.01,24.05,0.11,0,0,1264.14,355.81,1264.67,355.81,
530376789.56,45.36,0.02,45.14,0.37,0,0,1258.37,1067.63,1278.83,1067.63,
530376779.53,11.46,0.03,11.25,0.32,0,0,495.3,348.67,536.81,348.67,
530376769.51,38.97,0.02,39.45,0.2,0,0,3104.85,625.76,3096.6,625.76,
530376759.48,71.75,0.09,70.7,1,0,0,2134.86,1666.67,2139.25,1666.67,
530376749.42,73.82,2.51,76.94,71.67,0,0,2245.72,567.12,2161.44,567.12,
530376739.35,122.67,5.25,133.18,126.83,0,0,1733.65,756.97,1742.27,756.97,
530376729.26,68.98,0.71,70.79,11.27,0,0,2333.85,799.32,2329.31,799.32,
530376719.13,18.64,0,18.44,0.01,0,0,2323.4,797.5,2326.4,797.5,
530376708.92,197.22,10.22,190.72,164.1,0,0,1536.63,869.92,1536.71,869.92,
530376698.81,32.6,0.01,31.59,0.1,0,0,2723.92,777.81,2725.61,777.81,
530376688.74,27.08,0.06,27.71,2.13,0,0,1752.21,720.72,1778.5,402.5,
530376678.67,20.14,0,19.29,0.01,0,0,1482.47,936.93,1443.4,486.12,
530376668.60,23.59,0,24.03,0.02,0,0,955.39,855.3,953.82,455.3,
530376658.53,14.06,0,14.18,0.03,0,0,466.95,311.21,462.52,161.21,
530376648.46,10.98,0.02,9.46,0.13,0,0,355.6,123.93,355.26,123.93,
530376638.44,23.86,0.01,24.49,0.13,0,0,761.51,352.78,758.29,352.78,
530376628.42,10.07,0.01,8.41,0.06,0,0,243.54,176.42,241.03,176.42,
530376618.35,65.38,0.07,64.96,2.2,0,0,2023.06,1116.6,2040.31,1116.6,
530376608.23,11.61,0,11.37,0.01,0,0,664.97,322.27,643.87,322.27,
530376598.12,19.21,0.01,19.81,0.26,0,0,2061.53,399.66,2067.43,399.66,
530376588.05,82.78,0.11,80.34,1.1,0,0,2240.96,1548.28,2240.59,1548.28,
530376577.97,32.04,0,31.89,0,0,0,2468.41,887.84,2451.78,887.84,
530376567.85,17.71,0.02,17.24,0.29,0,0,1483.44,779.25,1417.65,779.25,
530376557.73,16.96,0,16.13,0.01,0,0,2337.52,799.8,2345.3,799.8,
530376547.64,32.68,0.11,29.38,1.63,0,0,2328.31,792.43,2326.93,792.43,
530376537.59,182.25,7.56,175.32,121.39,0,0,1870.86,640.62,1864.16,640.62,
530376527.56,86.3,2.56,83.54,41.73,0,0,2327.28,1047.47,2323.06,1047.47,
530376517.48,14.64,0,15.59,0.01,0,0,2419.25,398.46,2439.91,398.46,
530376507.41,28.43,0.04,27.84,0.98,0,0,1755.49,1358.07,1826.68,558.07,
530376497.39,25.42,0,26.62,0.1,0,0,1103.19,881.47,1089.44,481.47,
530376487.37,17.97,0.06,17.5,2.36,0,0,461.97,294.17,461.23,194.17,
530376477.30,13.3,0,14.06,0.01,0,0,405.47,175.15,402.43,125.15,
530376467.23,20.87,0,20.31,0.01,0,0,738.79,292.97,734.3,292.97,
530376457.17,18.61,0.08,17.12,0.68,0,0,299.5,164.92,298.63,164.92,
530376447.10,27.15,0,28.13,0.01,0,0,1374.74,514.01,1367.93,514.01,
530376437.02,42.57,0.01,41.66,0.18,0,0,1192.67,906.57,1174.7,906.57,
530376427.00,10.74,0,11.03,0.01,0,0,806.15,345.21,779.68,345.21,
530376416.93,41.02,0,40.8,0.05,0,0,2873.42,836.91,2878.02,836.91,
530376406.86,70.09,0.01,68.41,0.15,0,0,2331.08,1503.3,2325.35,1503.3,
530376396.78,20.72,0.03,20.2,0.78,0,0,2055.3,562.01,1982.15,562,
530376386.76,14.03,0.01,14.25,0.08,0,0,2033.05,735.15,2030.24,735.15,
530376376.69,19.93,0.04,18.04,6.1,0,0,2329.71,799.26,2332.58,799.26,
530376366.60,46.74,0.08,49.63,8.75,0,0,2321.69,797.5,2322.37,797.5,
530376356.46,207.22,10.22,202.75,164.5,0,0,1381.76,1039.22,1386.85,1039.22,
530376346.38,23.34,0.01,22.69,0.1,0,0,2846.86,611.74,2848.81,611.74,
530376336.36,26.21,0.1,25.4,0.31,0,0,1496.55,1110.74,1515.32,360.01,
530376326.30,20.8,0.01,20.92,0.26,0,0,1435.88,528.11,1483.75,506.46,
530376316.23,21.67,0,21.44,0.02,0,0,914.09,843.72,907.06,443.72,
530376306.17,26.59,0.07,27.42,1.09,0,0,486.13,304.17,482.77,154.17,
530376296.14,20.32,0.04,19.06,1.4,0,0,416.48,143.41,412.97,143.41,
530376286.11,34.74,0.03,32.76,1.74,0,0,674.14,341.21,671.79,341.21,
530376276.05,11.98,0,12.15,0.01,0,0,514.4,198.78,515.35,198.78,
530376265.99,56.15,0,54.95,0,0,0,1851.31,1134.28,1840.86,1134.28,
530376255.92,12.66,0,12.14,0.03,0,0,605.65,308.06,563.77,308.06,
530376245.86,22.91,0,23.1,0.01,0,0,2300.34,427.05,2311.79,427.05,
530376235.79,81.84,0.01,82.56,0.05,0,0,2144.55,1656.99,2142.53,1656.99,
530376225.72,24.01,0,24.8,0,0,0,2479.02,755.42,2446.92,755.42,
530376215.66,15.82,0,15.19,0,0,0,1510.58,812.07,1461.11,812.07,
530376205.59,17.03,0,16.02,0,0,0,2343,799.41,2336.64,799.41,
530376195.52,17.98,0,18.15,0,0,0,2338.92,797.89,2329.92,797.89,
530376185.43,190.06,10.1,185.6,162.91,0,0,1679.9,604.66,1685.75,604.66,
530376175.36,42.74,0,43.12,0.01,0,0,2564.73,1051.22,2563.01,1051.22,
530376165.30,17.27,0.1,16.02,1.57,0,0,2257.11,400.56,2250.2,400.56,
530376155.23,23.53,0,23.27,0.01,0,0,1855.08,1351.43,1787.05,551.43,
530376145.17,29.84,0.06,29.4,0.87,0,0,1032.61,875.74,1014.7,475.74,
530376135.11,11.4,0.01,11.15,0.05,0,0,489.9,339.14,486.61,189.14,
530376125.08,15.87,0.02,15.1,0.22,0,0,363.69,115.62,360.4,115.62,
530376115.06,25.74,0.01,26.72,1.45,0,0,737.78,311.72,733.66,311.72,
530376105.03,12.59,0,11.15,0,0,0,307.66,160.16,307.84,160.16,
530376094.97,35.11,0.01,35.63,0.09,0,0,1493.05,661.72,1486.88,661.72,
530376084.88,42.84,0.02,44.12,1.46,0,0,1080.83,762.62,1052.48,762.65,
530376074.78,11.13,0,11.66,0,0,0,1080.42,343.15,1054.53,343.15,
530376064.67,48.67,0,47.38,0.02,0,0,2720.63,1006.88,2719.42,1006.88,
530376054.55,60.72,0,59.77,0,0,0,2434,1383.33,2434.68,1383.34,
530376044.48,30.89,0.02,28.47,0.54,0,0,1809.67,588.42,1734.64,588.42,
530376034.41,14.97,0,14.07,0,0,0,2140.14,708.54,2131.36,708.54,
530376024.34,19.04,0,19.37,0,0,0,2333.4,791.85,2337.34,791.85,
530376014.31,18.24,0,16.91,0.01,0,0,2335.14,793.74,2336.99,793.74,
530376004.18,215.07,10.14,208.98,163.86,0,0,1470.79,1154.03,1469.7,1154.03,
530375994.01,15.06,0,14.29,0.03,0,0,2998.05,442.11,3000.5,442.12,
530375983.95,23.44,0,23.45,0,0,0,1363.53,1261.7,1376.2,461.7,
530375973.88,19.39,0,18.76,0,0,0,1408.05,576.56,1454.86,400.15,
530375963.81,20.01,0,20.06,0,0,0,763.43,608.64,759.72,412.72,
530375953.74,15.75,0,15.66,0.02,0,0,527.57,331.74,525.37,181.74,
530375943.67,12.12,0,11.37,0.02,0,0,453.14,137.5,450.92,137.5,
530375933.61,20.88,0,20.38,0.01,0,0,544.36,310.55,544.16,310.55,
530375923.55,17.77,0.02,16.57,0.34,0,0,775.34,248.97,781.45,248.97,
530375913.52,53.12,0,52.79,0.01,0,0,1687.56,1138.53,1679.58,1138.53,
530375903.50,10.19,0,9.68,0.01,0,0,505.58,301.2,462.03,301.2,
530375893.47,33.26,0.02,32.02,0.57,0,0,2635.24,459.99,2644.82,459.99,
530375883.45,88.88,0.05,88.44,1.59,0,0,2027.07,1758.28,2024.75,1758.27,
530375873.43,27.38,0.01,28.13,1.27,0,0,2475.3,630.62,2421.95,630.62,
530375863.32,15.83,0,14.4,0,0,0,1599.8,799.1,1578.31,799.1,
530375853.21,16.81,0,17.1,0,0,0,2323.05,799.94,2337.78,799.94,
530375843.10,22.38,0.01,21.24,0.07,0,0,2321.33,797.51,2327.96,797.51,
530375832.96,193.65,10.15,185.11,162.86,0,0,1632.84,702.02,1620.29,702.04,
530375822.89,41.1,0,41.55,0,0,0,2615.35,959.28,2617.14,959.28,
530375812.81,19.9,0.01,17.93,0.05,0,0,2095.73,411.28,2067.94,411.28,
530375802.74,22.08,0,21.75,0.01,0,0,1740.47,1319.54,1668.2,519.54,
530375792.67,40.53,0.09,37.9,2.33,0,0,1019.54,874.17,1011.7,474.17,
530375782.57,17.5,0.01,17.36,0.21,0,0,471.11,324.68,471.93,174.68,
530375772.50,9.58,0,8.25,0,0,0,323.06,108.59,320.4,108.59,
530375762.44,22.94,0,23.33,0,0,0,762.05,347.07,757.61,347.07,
530375752.38,10.82,0,10.68,0,0,0,285.44,155.66,283.05,155.66,
530375742.27,48.69,0,47.17,0.01,0,0,1771.02,923.05,1768.1,923.05,
530375732.18,24.65,0.01,21.81,0.09,0,0,865.48,501.78,832.26,501.76,
530375722.07,14.87,0,14.8,0.14,0,0,1515.01,337.7,1500.51,337.7,
530375711.96,61.39,0,61.83,0.04,0,0,2500.06,1272.67,2499.14,1272.67,
530375701.94,49.77,0,48.7,0,0,0,2467.25,1185.28,2458.5,1185.28,
530375691.87,16.02,0,15.26,0.01,0,0,1595.79,654.48,1498.45,654.48,
530375681.80,27.75,0.01,28.75,1.3,0,0,2219.41,724.54,2227.76,724.54,
530375671.68,16.88,0,16.03,0,0,0,2336.52,792.19,2332.13,792.19,
530375661.52,17.94,0,18.5,0,0,0,2276.22,805.98,2296.78,805.98,
530375651.34,215.07,10.17,212.28,162.52,0,0,1779.8,1054.54,1784.91,1054.54,
530375641.23,13.95,0.01,13.31,0.09,0,0,2787.59,397.83,2789.27,397.83,
530375631.17,25.35,0.01,25.6,0.14,0,0,1599.8,1333.48,1614.02,533.48,
530375621.09,26.07,0.06,27.25,2.24,0,0,1232.43,785.27,1181.82,385.27,
530375611.02,19.49,0.01,19.3,0.11,0,0,651.13,452.08,648.4,352.08,
530375600.95,13.1,0,12.96,0,0,0,427.53,179.44,424.91,129.44,
530375590.89,15.69,0,15.64,0,0,0,628.62,169.92,623.87,169.92,
530375580.78,17.46,0,16.26,0.09,0,0,379.98,278.42,378.7,278.42,
530375570.68,23.18,0.01,22.19,0.09,0,0,1124.53,324.85,1118.95,324.85,
530375560.55,47.56,0.01,46.44,0.07,0,0,1367.83,1085.57,1380.34,1085.57,
530375550.44,8.97,0.01,9.52,0.13,0,0,406.6,350,449.43,350,
530375540.37,40.48,0.01,40.06,0.18,0,0,3169.11,526.64,3170.22,526.64,
530375530.28,102.29,0.33,100.32,5.84,0,0,2055.4,1728.83,2055.6,1728.83,
530375520.21,16.96,0,17.03,0.01,0,0,2187.59,577.73,2305.9,577.73,
530375510.15,18.19,0.01,19.15,0.12,0,0,1780.55,772.84,1775.95,772.84,
530375500.12,19.74,0,17.35,0.01,0,0,2338.85,799.86,2328.27,799.86,
530375490.10,18.75,0,19.1,0.06,0,0,2325.03,797.5,2318.54,797.5,
530375480.05,201.99,10.22,199.97,165.06,0,0,1598.6,798.64,1585.19,798.64,
530375469.98,36.88,0,36.1,0.03,0,0,2666.31,855.05,2660.64,855.05,
530375459.86,20.12,0,20.32,0,0,0,1888.54,544.48,1874.05,420.02,
530375449.75,19.89,0,20.32,0,0,0,1446.24,1105.63,1488.24,477.75,
530375439.64,23.21,0,23.33,0,0,0,964.68,857.4,958.14,457.4,
530375429.53,14.22,0,12.65,0.01,0,0,450.77,310.03,447.33,160.03,
530375419.42,11.25,0.02,11.08,0.23,0,0,363.82,123.05,361.79,123.05,
530375409.35,23.67,0,24.13,0.02,0,0,763.42,354.15,760.9,354.15,
530375399.28,11.24,0.01,9.15,0.18,0,0,246.15,173,241.87,173,
530375389.26,56.68,0,57.57,0.08,0,0,2019.08,1102.73,2020.28,1102.73,
530375379.18,12.9,0.01,11.24,0.1,0,0,655.8,333.4,691.99,333.4,
530375369.11,43.16,0.22,43.22,18.96,0,0,1974.34,381.84,1981.13,381.84,
530375358.99,70.35,0,69.54,0,0,0,2278.92,1520.2,2279.06,1520.2,
530375348.87,33.89,0,35.44,0.07,0,0,2475.55,917.8,2440.75,917.8,
530375338.81,16.25,0,15.01,0.04,0,0,1483.23,759.53,1402.16,759.53,
530375328.73,20.98,0.01,20.1,0.1,0,0,2326.46,796.88,2341.26,796.88,
530375318.61,18,0,19.31,0.05,0,0,2332.77,796.22,2338.1,796.22,
530375308.51,153.21,6.95,148.03,111.05,0,0,1918.42,668.75,1927.87,668.75,
530375298.43,86.32,2.64,84.36,41.68,0,0,2336.15,1048.39,2334.6,1048.39,
530375288.40,14.62,0,15.65,0.01,0,0,2431.01,398.46,2445.07,398.46,
530375278.33,32.33,0.02,32.1,1.47,0,0,1803.15,1358.41,1782.97,558.41,
530375268.22,25.66,0,26.26,0,0,0,1097.52,878.98,1057.72,478.98,
530375258.11,11.44,0,10.43,0.03,0,0,457.51,293.29,462.42,193.29,
530375248.04,13.17,0,14.06,0,0,0,404.82,175.15,403.08,125.15,
530375237.98,21.33,0,20.33,0,0,0,743.24,298.63,740.4,298.63,
530375227.87,11.52,0,11.17,0,0,0,298.29,161.33,300.09,161.33,
530375217.76,29.58,0,29.27,0,0,0,1396.72,560.69,1399.74,560.69,
530375207.64,39.46,0,38.19,0.01,0,0,1144.38,857.23,1149.39,857.23,
530375197.53,11.19,0,10.94,0,0,0,901.98,345.06,916.88,345.06,
530375187.42,44.38,0,44.7,0.03,0,0,2802.13,911.28,2796.47,911.28,
530375177.35,72.24,0.01,71.99,0.08,0,0,2369.59,1453.92,2371.09,1453.92,
530375167.23,16.26,0,14.58,0.04,0,0,1952.81,571.8,1869.25,571.8,
530375157.16,17.21,0,15.38,0.01,0,0,2113.99,714.16,2105.13,714.16,
530375147.05,16.65,0,16.72,0.01,0,0,2352.07,800,2335.37,800,
530375136.98,17.91,0,17.7,0.01,0,0,2334.22,791.65,2336.54,791.65,
530375126.91,233.48,10.31,226.41,165.24,0,0,1444.03,1125.34,1441.51,1125.34,
530375116.84,23.71,0.01,23.93,1.31,0,0,2938.67,516.04,2937.87,516.04,
530375106.77,22.89,0,22.38,0,0,0,1385.16,1235.48,1405.81,435.47,
530375096.70,20.04,0,19.79,0,0,0,1489.74,439.8,1563.64,439.8,
530375086.67,31.02,0.01,31.22,1.36,0,0,747.9,805.31,746.57,405.31,
530375076.61,14.81,0,15.59,0,0,0,536.6,315.31,530.47,165.31,
530375066.49,13.23,0,12.35,0.01,0,0,440.07,151.56,437.45,151.56,
530375056.42,20.94,0,21.69,0,0,0,587.84,320.75,588.36,320.75,
530375046.36,14.29,0,12.7,0,0,0,700.84,227.83,699.77,227.83,
530375036.24,54.88,0,53.33,0,0,0,1723.69,1139.64,1722.06,1139.64,
530375026.13,9.83,0,10.75,0,0,0,543.29,305.37,478.94,305.37,
530375016.02,28.03,0,28.14,0,0,0,2585.65,453,2584.97,452.98,
530375005.90,78.32,0,77.67,0,0,0,2029.12,1759.38,2028.77,1759.38,
530374995.77,17.92,0,18.59,0.02,0,0,2472.94,633.32,2419.34,633.32,
